"event","site","date","round","white","black","result","whiteelo","blackelo","eco","pgn","elo_difference","adjusted_white_elo","adjusted_black_elo","adjusted_elo_difference","winner","eco_cat"
"FIDE World Cup 2013","Tromso NOR",2013-08-14,2.1,"Tomashevsky, Evgeny","So, Wesley","1-0",2706,2710,"D97","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Na6 8. a3 c5 9. d5 e6 10. Bg5 exd5 11. Nxd5 Be6 12. O-O-O Bxd5 13. Rxd5 Qe8 14. Bxf6 Bxf6 15. e5 Be7 16. Qb5 c4 17. Kb1 Qxb5 18. Rxb5 Rfc8 19. Rxb7 Nc5 20. Rxe7 Kf8 21. Rxf7+ Kxf7 22. Bxc4+ Kg7 23. Re1 Rab8 24. Nd2 Rc7 25. Re3 a5 26. Kc2 a4 27. Rc3 Rcb7 28. b4 axb3+ 29. Nxb3 Na4 30. Rd3 Rc7 31. Rd4 Nb6 32. Nd2 Ra7 33. Bb3 Rxa3 34. f4 Ra7 35. Ne4 Rc7+ 36. Kd3 Nd7 37. Be6 Nf8 38. Bd5 Nd7 39. Ke3 Rb2 40. Kf3 Kf8 41. Rd3 Ke7 42. h4 Rc1 43. Kg3 Rcc2 44. Nc3 Nc5 45. Re3 Rd2 46. Bf3 Rd3 47. Nd5+ Ke6 48. f5+ Kd7 49. e6+ Kd6 50. Re1 Rb8 51. e7 1-0",-4,1.88469489426562,1.92065905850754,-0.0359641642419193,"white","D70 - D99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Aronian, Levon","Lysyj, Igor","1/2-1/2",2813,2648,"A18","1. c4 Nf6 2. Nc3 e6 3. e4 d5 4. cxd5 exd5 5. e5 Ne4 6. Nf3 Bf5 7. Be2 c5 8. d4 Nc6 9. O-O cxd4 10. Nb5 d3 11. Bxd3 Bc5 12. Bg5 Qb6 13. Bh4 O-O 14. a3 Rfe8 15. Rc1 Nxe5 16. Nxe5 Rxe5 17. Bxe4 Bxe4 18. Bg3 Rf5 19. Nc3 Bf8 20. Qe2 Re8 21. Rfd1 Re6 22. Qb5 d4 23. Qxb6 axb6 24. Nxe4 Rxe4 25. f3 Re8 26. Bf2 Rfe5 27. Kf1 g6 28. Bxd4 R5e6 29. Bf2 Bg7 30. Rc2 Ra8 31. Rd3 Rc6 32. Rxc6 bxc6 33. Bxb6 Bxb2 34. Bc5 Bg7 35. Ke2 Bf8 36. Bxf8 Kxf8 37. Kd2 Ke7 38. Kc2 Ke6 39. Kb3 Rb8+ 40. Kc3 Rb1 41. Kc2 Rb7 42. Kc3 Rb1 43. Rd2 c5 44. Kc2 Rb7 45. Rd1 h5 46. a4 Ra7 47. Kb3 Rb7+ 48. Kc3 Ra7 49. Ra1 Ra5 50. h4 Kd5 51. Kb3 Kc6 52. Kc4 Kd6 53. Ra2 Ke5 54. g3 Kd6 55. Ra1 Ke5 56. f4+ Kd6 57. Kb3 Kc6 58. Rf1 Ra7 59. f5 Rb7+ 60. Kc3 Ra7 61. fxg6 fxg6 62. Rf4 Kd5 63. g4 Ke5 64. Rc4 Kd5 1/2-1/2",165,2.59926410260149,1.414955871709,1.18430823089249,"draw","A00 - A39"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Yu, Yangyi","Caruana, Fabiano","1/2-1/2",2662,2796,"A05","1. Nf3 Nf6 2. g3 g6 3. b3 Bg7 4. Bb2 c5 5. c4 d6 6. Bg2 Nc6 7. O-O O-O 8. d3 Rb8 9. Nc3 a6 10. e3 b5 11. Qe2 e6 12. Rfd1 Qe7 13. Rac1 bxc4 14. dxc4 Bb7 15. Nd2 Ne8 16. f4 f5 17. g4 Nb4 18. Rb1 Nf6 19. h3 Rbd8 20. Bxb7 Qxb7 21. gxf5 exf5 22. a3 Nc6 23. Qg2 Rfe8 24. Nf1 Na5 25. Qxb7 Nxb7 26. Nd5 Nxd5 27. Rxd5 Bxb2 28. Rxb2 Na5 29. Kf2 Rb8 30. Nd2 Rb6 31. b4 Kf7 32. Rb1 Nb7 33. h4 Rc8 34. h5 cxb4 35. axb4 a5 36. bxa5 Rxb1 37. Nxb1 Rxc4 38. Rb5 Nc5 39. h6 g5 40. fxg5 Kg6 41. Nd2 Ra4 42. Rb6 Rxa5 43. Rxd6+ Kxg5 44. Kg3 Ne4+ 45. Nxe4+ fxe4 46. Re6 1/2-1/2",-134,1.51375200497068,2.53674078633749,-1.02298878136681,"draw","A00 - A39"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Kramnik, Vladimir","Kobalia, Mikhail","1/2-1/2",2784,2651,"A07","1. Nf3 d5 2. g3 Bg4 3. Bg2 Nd7 4. O-O c6 5. d3 e5 6. e4 dxe4 7. dxe4 Ngf6 8. Nbd2 Qc7 9. h3 Bh5 10. Qe1 Bc5 11. Nc4 O-O 12. b4 Be7 13. Bb2 Bxf3 14. Bxf3 b5 15. Ne3 a5 16. a3 Nb6 17. bxa5 Na4 18. Bc1 Qxa5 19. Bd2 Qc7 20. c4 Nc5 21. cxb5 Nb3 22. Rb1 Nd4 23. Bg2 Nxb5 24. Nf5 Bxa3 25. Qe3 Ne8 26. Ra1 g6 27. Nh6+ Kg7 28. Ng4 h5 29. Qh6+ Kg8 30. Ne3 Ng7 31. Kh1 Rfd8 32. Nc4 Ne6 33. Nxa3 Rxa3 34. Rxa3 Nxa3 35. Bc1 Nc4 36. f4 exf4 37. gxf4 Nf8 38. f5 Qe5 39. Bg5 f6 40. Bf4 Qe8 41. Rg1 Rd7 42. fxg6 Rg7 43. Qxh5 Rxg6 44. Rb1 Ne5 45. Bh2 Nfd7 46. Rb7 Nf8 47. Qd1 Rg7 48. Rb3 Qd7 49. Qf1 Qd6 50. Rf3 Nfd7 51. h4 Qd4 52. Ra3 Rg4 53. Bg3 Kg7 54. Bf2 Qb2 55. Re3 Rf4 56. Re2 Qc3 57. Qd1 Rg4 58. Re3 Qc4 59. Bh3 Rxe4 60. Rg3+ Kf8 61. h5 Qd5 62. Qxd5 cxd5 63. Rg2 f5 64. Bxf5 Rf4 65. Be6 d4 66. Bg3 Rf1+ 67. Rg1 Rf6 68. Bb3 Rf5 69. Bd1 Nf6 70. Re1 Neg4 71. Bxg4 1/2-1/2",133,2.48008138002247,1.43510667156708,1.04497470845539,"draw","A00 - A39"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Swiercz, Dariusz","Grischuk, Alexander","1/2-1/2",2654,2785,"C45","1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5 Qe7 7. Qe2 Nd5 8. c4 Nb6 9. Nc3 Qe6 10. Qe4 Bb7 11. b3 Bb4 12. Bd2 O-O-O 13. O-O-O c5 14. Qe3 Rhe8 15. f4 d6 16. Bd3 dxe5 17. Rhe1 Rd4 18. Nb5 Rxf4 19. Bxb4 cxb4 20. Qc5 Qe7 21. Nxa7+ Kb8 22. Nc6+ Bxc6 23. Qxc6 Qd7 24. Qc5 Rd4 25. Bc2 Rd8 26. Qxe5 g6 27. c5 Nc8 28. Rxd4 Qxd4 29. Qxd4 Rxd4 30. Re4 Rxe4 31. Bxe4 Na7 32. Bd5 Nb5 33. Bxf7 Nc3 34. Kc2 Nxa2 35. Kd3 Kc8 36. Bg8 h6 37. h4 Kd7 38. Kc4 Ke7 39. Bd5 g5 40. hxg5 hxg5 41. Bb7 Kf6 42. Kd5 1/2-1/2",-131,1.4558242280633,2.48521867929355,-1.02939445123025,"draw","C20 - C99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Karjakin, Sergey","Sasikiran, Krishnan","1/2-1/2",2772,2660,"C95","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 d6 8. c3 O-O 9. h3 Nb8 10. d4 Nbd7 11. Nbd2 Bb7 12. Bc2 Re8 13. Nf1 Bf8 14. Ng3 g6 15. a4 Bg7 16. Bd3 c6 17. Be3 Qe7 18. Qd2 Red8 19. axb5 axb5 20. Rad1 Ne8 21. b4 Nc7 22. Bf1 Ne6 23. dxe5 1/2-1/2",112,2.41246401571846,1.49891377870194,0.913550237016526,"draw","C20 - C99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Safarli, Eltaj","Nakamura, Hikaru","1/2-1/2",2660,2772,"C80","1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Nxe4 6. d4 b5 7. Bb3 d5 8. dxe5 Be6 9. Nbd2 Nc5 10. c3 Be7 11. Bc2 d4 12. Nb3 d3 13. Bb1 Nxb3 14. axb3 Bf5 15. Re1 O-O 16. b4 Qd7 17. Bg5 Rfd8 18. Bxe7 Qxe7 19. Re3 a5 20. bxa5 Rxa5 21. Rxa5 Nxa5 22. Nd4 Bg6 23. e6 Nc4 24. Rxd3 Re8 25. Rf3 c5 26. Bxg6 fxg6 27. Rf7 Qd6 28. Rd7 Qe5 29. Nxb5 Nxb2 30. Rd8 Qxe6 31. Rxe8+ Qxe8 32. Qd5+ Kh8 33. g3 h6 34. Nd6 Qe1+ 35. Kg2 Qxc3 36. Nf7+ Kh7 37. Qa8 g5 38. Qe4+ Kg8 39. Qe8+ Kh7 40. Qe4+ Kg8 41. Qe8+ Kh7 42. Qe4+ 1/2-1/2",-112,1.49891377870194,2.41246401571846,-0.913550237016526,"draw","C20 - C99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Gelfand, Boris","Filippov, Anton UZB","1-0",2764,2630,"A88","1. d4 f5 2. c4 Nf6 3. Nc3 d6 4. Nf3 g6 5. g3 Bg7 6. Bg2 O-O 7. O-O c6 8. b3 a5 9. Bb2 Na6 10. d5 Bd7 11. Nd4 cxd5 12. Nxd5 Nc5 13. Rb1 Nfe4 14. f3 Nf6 15. Qd2 Nxd5 16. cxd5 b5 17. f4 Qb6 18. Kh1 b4 19. Nc6 Bxb2 20. Rxb2 Rae8 21. Qd4 h6 22. Rc2 Kh7 23. Rfc1 Qb5 24. Bf3 Bxc6 25. dxc6 Rc8 26. Rxc5 dxc5 27. Qe5 e6 28. Rxc5 Qb8 29. Qxb8 Rxb8 30. c7 Rbc8 31. Bb7 g5 32. Kg2 gxf4 33. gxf4 Kg6 34. Kf3 Kh5 35. Ke3 Kg4 36. Kd4 Kxf4 37. e3+ Kg4 38. Bxc8 Rxc8 39. Ke5 1-0",134,2.36133567488275,1.30631476705204,1.05502090783071,"white","A80 - A99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Shimanov, Aleksandr","Kamsky, Gata","1-0",2655,2741,"C33","1. e4 e5 2. f4 exf4 3. Bc4 d5 4. Bxd5 Nf6 5. Nc3 Bb4 6. Nf3 O-O 7. O-O c6 8. Bc4 b5 9. Bb3 a5 10. a4 Nbd7 11. axb5 cxb5 12. Nd5 Nxd5 13. Bxd5 Ra6 14. d3 Nf6 15. Ba2 Nh5 16. c3 Bc5+ 17. d4 Ba7 18. Ne5 Qh4 19. Qd3 Rh6 20. Rf2 Ng3 21. Nf3 Qg4 22. hxg3 Qh5 23. Kf1 fxg3 24. Rc2 Qh1+ 25. Ke2 Rf6 26. Ke3 Qh6+ 27. Ke2 Qh1 28. Qd1 Qxg2+ 29. Ke3 Qh3 30. Ng1 Qh1 31. Bd5 g2 32. Rf2 Rg6 33. Kd3 Bg4 34. Qe1 Bb8 35. Bf4 Bxf4 36. Rxf4 Be6 37. Bxe6 Rxe6 38. Rxa5 f5 39. e5 g5 40. Rf2 f4 41. Ra1 Rh6 42. Qe4 Rh3+ 43. Kc2 Re3 44. Qxg2 Qh5 45. Qd5+ Kh8 46. Ra8 Qg6+ 47. Kb3 Rxa8 48. Qxa8+ Kg7 49. Qb7+ Qf7+ 50. Qxf7+ Kxf7 51. Kc2 h5 52. Kd2 Ke6 53. Nf3 g4 54. Nh4 Re4 55. Re2 1-0",-86,1.46285419808401,2.18996614986189,-0.727111951777876,"white","C20 - C99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Mamedyarov, Shakhriyar","Matlakov, Maxim","1/2-1/2",2775,2676,"E12","1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Bb7 5. Nc3 d5 6. cxd5 Nxd5 7. Bd2 Nd7 8. Qc2 c5 9. e4 Nxc3 10. Bxc3 cxd4 11. Nxd4 a6 12. g3 Be7 13. Bg2 1/2-1/2",99,2.43039982150926,1.62370544946372,0.806694372045538,"draw","E00 - E59"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Onischuk, Alexander","Dominguez Perez, Leinier","1/2-1/2",2667,2757,"E11","1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Bxd2+ 5. Qxd2 d5 6. Nc3 O-O 7. e3 Qe7 8. cxd5 exd5 9. Bd3 Nbd7 10. O-O c6 11. Qc2 Re8 12. Rab1 Ne4 13. b4 Ndf6 14. Ne5 Nxc3 15. Qxc3 Ne4 16. Qc2 g6 17. Rfc1 Bf5 18. Rb3 a6 19. a4 Nd6 20. Bxf5 Nxf5 21. h3 1/2-1/2",-90,1.55183930151885,2.31280152698677,-0.760962225467922,"draw","E00 - E59"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Ponomariov, Ruslan","Dubov, Daniil","1/2-1/2",2756,2624,"B46","1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. g3 Qc7 7. Bg2 d6 8. O-O Bd7 9. Nb3 Nf6 10. f4 Be7 11. Kh1 O-O 12. g4 d5 13. e5 Ne8 14. Be3 f6 15. exf6 Nxf6 16. g5 Ne8 17. f5 Qe5 18. fxe6 Rxf1+ 19. Qxf1 Bxe6 20. Re1 Bf7 21. Bf4 Qf5 22. Nd4 Nxd4 23. Rxe7 Ne6 24. Bg3 Qxf1+ 25. Bxf1 Nxg5 26. Bg2 Nf6 27. Rxb7 Re8 28. Rb8 Rxb8 29. Bxb8 d4 30. Ne2 d3 31. cxd3 Bxa2 32. Nc3 Bb3 33. Kg1 Ne6 34. Kf2 Kf7 35. Ke3 g5 36. d4 Ng4+ 37. Kf3 Nf6 38. Ke3 Ng4+ 39. Kd3 Nf2+ 40. Ke2 Ng4 41. Kd3 Nf2+ 42. Kd2 Nf4 43. Bxf4 gxf4 44. Ne2 Ng4 45. h3 Ne3 46. Bf3 Nf5 47. Kc3 Bd1 48. Bd5+ Kf6 49. Nxf4 Kg5 50. Ne6+ Kf6 51. Nc5 a5 52. Kd3 Nd6 53. Ne4+ Ke7 54. Bg8 h6 55. Nc3 Bf3 56. Bd5 Bh5 57. Ke3 Be8 58. Kf4 Bd7 59. Bg2 Nc4 60. Nd1 a4 61. Bd5 Nb6 62. Bg2 Nc4 63. Bd5 1/2-1/2",132,2.30559183539434,1.27481983484112,1.03077200055322,"draw","B20 - B99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Dreev, Aleksey","Wang, Hao","1/2-1/2",2668,2747,"E34","1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. cxd5 Qxd5 6. Nf3 Qf5 7. Qb3 Nc6 8. a3 Ba5 9. Bd2 O-O 10. h3 Rd8 11. g4 Qg6 12. Qc4 e5 13. dxe5 Be6 14. Qa4 Nd5 15. Bg2 Nb6 16. Qf4 Bxc3 17. Bxc3 Nd5 18. Qc1 Qe4 19. Qb1 Qc4 20. Bd2 Nd4 21. Nxd4 Qxd4 22. Qc1 Qxe5 23. e4 Nb6 24. O-O Bc4 25. Re1 Qb5 26. Bf4 c6 27. b4 Rd7 28. Rd1 Rad8 29. Rxd7 Rxd7 30. Qc2 Qa4 31. Qc3 Be6 32. Bf1 h6 33. Be5 f6 34. Bd4 Qb3 35. Qxb3 Bxb3 36. Be3 Kf7 37. Rc1 Rd1 38. Rxd1 Bxd1 39. Bd3 Bb3 40. f4 Nc4 41. Bc1 a5 42. Kf2 a4 43. h4 b6 44. Kf3 c5 45. bxc5 bxc5 46. Bxc4+ Bxc4 47. Be3 Bb3 48. Bxc5 Bd1+ 49. Kg3 Bc2 50. e5 fxe5 51. fxe5 h5 52. gxh5 Bd1 53. Kf4 Bxh5 54. Kf5 1/2-1/2",-79,1.55962099675769,2.23780795807167,-0.678186961313979,"draw","E00 - E59"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Svidler, Peter","Bologan, Viktor","1/2-1/2",2746,2672,"B90","1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. h3 e5 7. Nde2 h5 8. Bg5 Be6 9. g3 Nbd7 10. a4 Be7 11. Bg2 Rc8 12. O-O Nf8 13. a5 Qd7 14. h4 N8h7 15. Na4 Bd8 16. Be3 Qc6 17. Nb6 Bxb6 18. Bxb6 Nxe4 19. Nc3 Nhf6 20. Nxe4 Nxe4 21. c4 1/2-1/2",74,2.22997249192532,1.59126838912956,0.638704102795757,"draw","B20 - B99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Kryvoruchko, Yuriy","Adams, Michael","1/2-1/2",2678,2740,"C53","1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. d4 exd4 6. e5 d5 7. Bb5 Ne4 8. cxd4 Bb6 9. Nc3 O-O 10. Be3 Bd7 11. Bd3 Bg4 12. Nxe4 dxe4 13. Bxe4 Nxd4 14. O-O Bxf3 15. Bxf3 c6 16. Be4 Qh4 17. f4 Rad8 18. Qe1 Qxe1 19. Raxe1 Rfe8 20. Bf2 Ne6 21. Bxb6 axb6 22. g3 Rd4 23. Bc2 g6 24. Rd1 Red8 25. Rxd4 Nxd4 1/2-1/2",-62,1.64020054983705,2.18180763125394,-0.54160708141689,"draw","C20 - C99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Leko, Peter","Granda Zuniga, Julio E","1/2-1/2",2744,2664,"C65","1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. c3 O-O 6. O-O d6 7. h3 Ne7 8. d4 Bb6 9. Re1 Ng6 10. Qc2 c6 11. Bd3 Nh5 12. Bf1 Nhf4 13. dxe5 dxe5 14. Be3 Nh4 15. Nxh4 Qxh4 16. Nd2 Be6 17. Bxb6 axb6 18. a4 Rad8 19. Re3 Rd6 20. Nf3 Qf6 21. Rd1 Rxd1 22. Qxd1 Rd8 23. Qc2 h5 24. h4 Bg4 25. g3 Nh3+ 26. Kg2 g5 27. hxg5 Nxg5 28. Nxg5 Qxg5 29. Rd3 Rxd3 30. Qxd3 h4 31. gxh4 Qxh4 32. b4 Kg7 33. Qg3 Qxg3+ 34. Kxg3 Be6 35. Bh3 Bxh3 36. Kxh3 b5 37. a5 Kg6 38. Kg4 f6 39. f3 f5+ 40. Kh4 fxe4 41. fxe4 Kh6 42. Kg4 Kg6 1/2-1/2",80,2.21413217643862,1.52881968913331,0.685312487305309,"draw","C20 - C99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Leitao, Rafael","Morozevich, Alexander","1/2-1/2",2632,2739,"E90","1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. h3 e5 7. d5 a5 8. g4 c6 9. Be3 Na6 10. Be2 Nc5 11. Nd2 a4 12. Bxc5 dxc5 13. Nxa4 Bh6 14. Nxc5 Qb6 15. Ncb3 Bxd2+ 16. Nxd2 Qxb2 17. a4 Qd4 18. O-O Nxe4 19. Nxe4 Qxe4 20. Re1 f5 21. dxc6 bxc6 22. Qd2 fxg4 23. Bxg4 Qxc4 24. Bxc8 Rfxc8 25. a5 Qd5 26. Qxd5+ cxd5 27. Rxe5 Rc5 28. a6 Rc6 29. Rxd5 Rcxa6 1/2-1/2",-107,1.3173362922556,2.17359967438766,-0.856263382132069,"draw","E60 - E99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Vitiugov, Nikita","Ragger, Markus","1-0",2719,2680,"D90","1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. h4 dxc4 6. e4 c5 7. d5 b5 8. h5 O-O 9. hxg6 fxg6 10. e5 Ng4 11. d6 e6 12. Rxh7 Kxh7 13. Ng5+ Kg8 14. Qxg4 Rf5 15. Be3 Nc6 16. Qh4 Nxe5 17. O-O-O Bd7 18. Nce4 Qa5 19. Qh7+ Kf8 20. Nxc5 Rxg5 21. Bxg5 Qxa2 22. Rd4 Qa1+ 23. Kc2 Nd3 24. Nxd7+ Kf7 25. Ne5+ Nxe5 26. Rf4+ Ke8 27. Qg8+ Kd7 28. Qxg7+ Kc6 29. Qxe5 Qxf1 30. Qe4+ Kb6 31. d7 1-0",39,2.00126209934165,1.65686873631845,0.344393363023201,"white","D70 - D99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Li, Chao b","Giri, Anish","0-1",2693,2737,"A13","1. c4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 dxc4 5. Qa4+ c6 6. Qxc4 b5 7. Qc2 Bb7 8. Nc3 Nbd7 9. O-O a6 10. a4 Be7 11. d4 c5 12. axb5 axb5 13. Rxa8 Qxa8 14. Nxb5 O-O 15. Be3 Rc8 16. dxc5 Nxc5 17. Rc1 Ng4 18. Bg5 Ne4 19. Qxc8+ Bxc8 20. Bxe7 Ngxf2 21. Rc7 h6 22. Ba3 Ba6 23. Nbd4 Qd8 24. Ra7 Qb6 25. Ra8+ Kh7 26. e3 Bb7 27. Rf8 Qc7 28. Bf1 Ng4 0-1",-44,1.7687715791208,2.1570407850975,-0.388269205976699,"black","A00 - A39"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Ivanchuk, Vassily","Robson, Ray","1-0",2731,2623,"A47","1. d4 Nf6 2. Nf3 b6 3. c4 Bb7 4. g3 g6 5. Bg2 Bg7 6. O-O O-O 7. d5 Na6 8. Nc3 Nc5 9. Re1 Nfe4 10. Nxe4 Nxe4 11. Qc2 f5 12. Ng5 Nd6 13. Bf4 h6 14. Nf3 b5 15. c5 Nc4 16. b3 g5 17. bxc4 Bxa1 18. Rxa1 gxf4 19. Rd1 bxc4 20. Qxc4 fxg3 21. hxg3 Kh7 22. Nd4 Qe8 23. e3 Qh5 24. Bf3 Qg6 25. Qb5 Bxd5 26. Bxd5 c6 27. Bxc6 dxc6 28. Nxc6 Qe8 29. Qb7 Rf7 30. Ne5 Rg7 31. c6 Rb8 32. Qxa7 Ra8 33. Qd7 Qh5 34. Kg2 Rxa2 35. c7 Rxf2+ 36. Kxf2 Qh2+ 37. Kf1 Qh3+ 38. Ke2 Qg2+ 39. Kd3 Qe4+ 40. Kd2 Qb4+ 41. Ke2 Qb2+ 42. Rd2 1-0",108,2.1063206513221,1.26979810788301,0.836522543439095,"white","A45 - A49"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Bruzon Batista, Lazaro","Radjabov, Teimour","1/2-1/2",2698,2733,"B30","1. e4 c5 2. Nf3 Nc6 3. Bb5 e6 4. O-O Nge7 5. Re1 a6 6. Bf1 d5 7. exd5 Nxd5 8. d4 Nf6 9. Be3 Nd5 10. Bc1 Nf6 11. Be3 Nd5 12. Bg5 f6 13. Bc1 cxd4 14. Nxd4 Nxd4 15. Qxd4 Bd6 16. Qa4+ Kf7 17. Qb3 Qb6 18. Qxb6 1/2-1/2",-35,1.81305726931448,2.12338981474189,-0.310332545427403,"draw","B20 - B99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Andreikin, Dmitry","Nguyen, Ngoc Truong Son","1-0",2716,2625,"E04","1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. g3 dxc4 5. Bg2 Nc6 6. O-O Rb8 7. Nc3 b5 8. Ne5 Nxe5 9. dxe5 Nd7 10. Qd4 b4 11. Na4 Nb6 12. Qxd8+ Kxd8 13. Rd1+ Ke8 14. Nxb6 Rxb6 15. Be3 c5 16. a3 b3 17. Rac1 Ba6 18. a4 Bb7 19. Rxc4 Bxg2 20. Kxg2 Rc6 21. Rd3 f6 22. exf6 gxf6 23. Rxb3 Rb6 24. Rb5 Kf7 25. Bxc5 Rxb5 26. axb5 Bxc5 27. Rxc5 Rd8 28. Rc7+ Kg6 29. Rxa7 Rd2 30. b4 Rd4 31. b6 Rxb4 32. Rb7 e5 33. Rb8 Kg7 34. b7 Rb3 35. e4 Rb2 36. Kf3 Rb3+ 37. Kg4 1-0",91,1.97449281014474,1.27990625845212,0.694586551692619,"white","E00 - E59"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Jobava, Baadur","Korobov, Anton","1-0",2696,2720,"B23","1. e4 c5 2. Nc3 d6 3. f4 Nc6 4. Nf3 g6 5. Bb5 Bg7 6. O-O Bd7 7. d3 a6 8. Bxc6 Bxc6 9. Qe1 Nf6 10. h3 Nd7 11. Be3 e6 12. Rd1 O-O 13. d4 Qe7 14. Bf2 Rfe8 15. Bh4 Qf8 16. dxc5 Nxc5 17. Nd4 f5 18. e5 dxe5 19. Nxc6 bxc6 20. fxe5 Rab8 21. b3 Rb7 22. Qe2 Rf7 23. Bf2 a5 24. Bd4 Nd7 25. Na4 Qe7 26. Kh1 f4 27. Nb2 Ref8 28. Nc4 Rf5 29. Qe4 g5 30. Qxc6 Nxe5 31. Nxe5 Bxe5 32. Bc5 Qe8 33. Qb6 Qb8 34. Qxe6+ R8f7 35. Rd5 Kg7 36. Bd6 Bxd6 37. Rxf5 1-0",-24,1.79528261997821,2.0101522832795,-0.214869663301289,"white","B20 - B99"
"FIDE World Cup 2013","Tromso NOR",2013-08-15,2.2,"Vachier-Lagrave, Maxime","Ortiz Suarez, Isan Reynaldo","1-0",2719,2609,"B30","1. e4 c5 2. Nf3 Nc6 3. Bb5 d6 4. O-O Bd7 5. Re1 Nf6 6. h3 a6 7. Bf1 e5 8. c3 Be7 9. d4 Qc7 10. d5 Nd8 11. a4 b6 12. Na3 O-O 13. Bd3 Nb7 14. Nh2 Na5 15. c4 Rfe8 16. f4 exf4 17. Bxf4 g6 18. Nf3 Nh5 19. Bh2 Bf6 20. g4 Ng7 21. Qc2 Qd8 22. Re2 h5 23. Rg2 hxg4 24. hxg4 b5 25. Rf1 bxc4 26. Nxc4 Nxc4 27. Bxc4 Qc8 28. e5 dxe5 29. Nd2 Bg5 30. Ne4 Qd8 31. Qf2 f5 32. gxf5 Bh4 33. d6+ Be6 34. fxe6 Bxf2+ 35. Rfxf2 Qh4 36. e7+ Kh7 37. Nf6+ Kh6 38. Bf7 g5 39. Bg3 1-0",110,2.00126209934165,1.20614880026909,0.795113299072564,"white","B20 - B99"
