,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
19943,40,management,married,tertiary,no,326.0,no,no,cellular,8,aug,236.0,2,-1,0,unknown,no
19944,47,blue-collar,married,secondary,no,,no,no,cellular,8,aug,194.0,4,-1,0,unknown,no
19945,42,technician,single,secondary,no,,no,no,cellular,8,aug,,2,-1,0,unknown,no
19946,48,management,married,secondary,no,,yes,no,cellular,8,aug,148.0,6,-1,0,unknown,no
19947,34,technician,married,secondary,no,,no,no,cellular,8,aug,140.0,4,-1,0,unknown,no
19948,59,housemaid,married,primary,no,,no,no,cellular,8,aug,,4,-1,0,unknown,no
19949,59,technician,divorced,tertiary,no,0.0,no,no,cellular,8,aug,124.0,4,-1,0,unknown,no
19950,30,management,single,tertiary,no,940.0,no,no,cellular,8,aug,,2,-1,0,unknown,no
19951,43,self-employed,married,primary,no,9304.0,no,no,cellular,8,aug,362.0,4,-1,0,unknown,no
19952,31,technician,single,secondary,no,942.0,no,no,cellular,8,aug,138.0,2,-1,0,unknown,no
19953,46,blue-collar,married,primary,no,222.0,no,no,cellular,8,aug,71.0,2,-1,0,unknown,no
19954,33,technician,married,secondary,no,-534.0,yes,yes,cellular,8,aug,16.0,7,-1,0,unknown,no
19955,30,technician,single,secondary,no,0.0,no,no,cellular,8,aug,216.0,2,-1,0,unknown,no
19956,59,retired,divorced,secondary,no,93.0,no,yes,cellular,8,aug,,2,-1,0,unknown,no
19957,35,technician,married,tertiary,no,,no,no,cellular,8,aug,351.0,2,-1,0,unknown,no
19958,46,admin.,married,secondary,no,2148.0,no,no,cellular,8,aug,176.0,4,-1,0,unknown,no
19959,51,technician,married,secondary,no,,no,yes,cellular,8,aug,,4,-1,0,unknown,no
19960,41,management,married,tertiary,no,,no,no,cellular,8,aug,51.0,2,-1,0,unknown,no
19961,38,management,single,tertiary,no,,no,no,cellular,8,aug,,4,-1,0,unknown,no
19962,47,management,single,tertiary,no,275.0,no,no,cellular,8,aug,,2,-1,0,unknown,no
19963,35,technician,married,secondary,no,,no,no,cellular,8,aug,,4,-1,0,unknown,no
19964,32,technician,single,tertiary,no,,yes,no,cellular,8,aug,,4,-1,0,unknown,no
19965,33,management,married,tertiary,no,2374.0,yes,yes,cellular,8,aug,212.0,2,-1,0,unknown,no
19966,43,management,married,tertiary,no,21510.0,no,no,cellular,8,aug,248.0,2,-1,0,unknown,no
19967,46,blue-collar,married,secondary,no,,no,no,cellular,8,aug,63.0,2,-1,0,unknown,no
19968,38,management,married,tertiary,no,,no,no,cellular,8,aug,,8,-1,0,unknown,no
19969,49,services,married,secondary,no,,no,no,cellular,8,aug,780.0,4,-1,0,unknown,yes
19970,41,technician,single,secondary,no,2300.0,no,no,cellular,8,aug,,6,-1,0,unknown,no
19971,60,blue-collar,married,tertiary,no,759.0,no,no,cellular,8,aug,255.0,2,-1,0,unknown,no
19972,52,services,married,primary,no,1625.0,no,no,cellular,8,aug,,2,-1,0,unknown,yes
19973,35,technician,married,secondary,no,,no,no,cellular,8,aug,,7,-1,0,unknown,no
19974,47,services,married,unknown,no,11.0,no,no,cellular,8,aug,455.0,4,-1,0,unknown,no
19975,52,technician,married,secondary,no,,no,yes,cellular,8,aug,,2,-1,0,unknown,no
19976,35,technician,divorced,secondary,no,213.0,no,no,cellular,8,aug,,2,-1,0,unknown,no
19977,30,management,single,tertiary,no,,no,no,cellular,8,aug,,2,-1,0,unknown,no
19978,51,services,married,primary,no,,no,no,cellular,8,aug,121.0,2,-1,0,unknown,no
19979,33,management,single,tertiary,no,,yes,no,cellular,8,aug,97.0,4,-1,0,unknown,no
19980,35,self-employed,married,tertiary,no,1987.0,no,no,cellular,8,aug,335.0,3,-1,0,unknown,no
19981,39,technician,single,secondary,no,,no,no,cellular,8,aug,100.0,1,-1,0,unknown,no
19982,37,management,married,tertiary,no,5016.0,no,no,cellular,8,aug,119.0,1,-1,0,unknown,no
19983,32,technician,single,tertiary,no,,no,no,cellular,8,aug,79.0,1,-1,0,unknown,no
19984,38,technician,single,tertiary,no,,no,no,cellular,8,aug,388.0,1,-1,0,unknown,no
19985,40,technician,married,secondary,no,84.0,yes,no,cellular,8,aug,119.0,3,-1,0,unknown,no
19986,33,management,married,tertiary,no,2907.0,no,no,cellular,8,aug,,1,-1,0,unknown,no
19987,57,management,married,tertiary,no,1963.0,no,yes,cellular,8,aug,178.0,3,-1,0,unknown,no
19988,53,blue-collar,married,primary,no,1868.0,no,no,cellular,8,aug,,4,-1,0,unknown,no
19989,38,management,married,tertiary,no,,yes,no,cellular,8,aug,173.0,8,-1,0,unknown,no
19990,47,housemaid,married,secondary,no,,no,no,cellular,8,aug,148.0,1,-1,0,unknown,no
19991,34,technician,single,tertiary,no,19.0,no,no,cellular,8,aug,,3,-1,0,unknown,no
19992,32,admin.,married,secondary,no,2711.0,no,no,cellular,8,aug,193.0,1,-1,0,unknown,no
19993,32,housemaid,married,primary,no,,no,no,cellular,8,aug,,1,-1,0,unknown,no
19994,31,technician,married,tertiary,no,,no,no,cellular,8,aug,1000.0,1,-1,0,unknown,yes
19995,32,admin.,single,tertiary,no,298.0,no,no,cellular,8,aug,494.0,1,-1,0,unknown,no
19996,55,management,married,tertiary,no,223.0,no,no,cellular,8,aug,,5,-1,0,unknown,no
19997,55,management,married,tertiary,no,,no,no,cellular,8,aug,167.0,1,-1,0,unknown,no
19998,39,entrepreneur,married,tertiary,no,745.0,no,no,cellular,8,aug,88.0,1,-1,0,unknown,no
19999,39,management,married,tertiary,no,-468.0,yes,yes,cellular,8,aug,88.0,2,-1,0,unknown,no
20000,35,housemaid,married,primary,no,,no,no,cellular,8,aug,,1,-1,0,unknown,no
20001,40,management,married,tertiary,no,,no,no,cellular,8,aug,,2,-1,0,unknown,no
20002,40,technician,married,secondary,no,,no,no,cellular,8,aug,204.0,1,-1,0,unknown,no
20003,33,technician,single,tertiary,no,6127.0,no,no,cellular,8,aug,,3,-1,0,unknown,no
20004,32,management,married,tertiary,no,0.0,no,no,cellular,8,aug,,1,-1,0,unknown,no
20005,39,technician,single,tertiary,no,1190.0,no,no,cellular,8,aug,136.0,1,-1,0,unknown,no
20006,36,technician,married,tertiary,no,4388.0,no,no,cellular,8,aug,52.0,3,-1,0,unknown,no
20007,57,management,married,tertiary,no,1171.0,no,no,cellular,8,aug,448.0,5,-1,0,unknown,no
20008,49,blue-collar,married,secondary,no,,no,no,cellular,8,aug,140.0,3,-1,0,unknown,no
20009,35,management,married,tertiary,no,2957.0,yes,yes,cellular,8,aug,,3,-1,0,unknown,yes
20010,48,blue-collar,married,secondary,no,2083.0,no,no,cellular,8,aug,88.0,3,-1,0,unknown,no
20011,40,housemaid,married,secondary,no,949.0,no,no,cellular,8,aug,182.0,1,-1,0,unknown,no
20012,32,technician,single,secondary,no,483.0,no,no,cellular,8,aug,580.0,3,-1,0,unknown,yes
20013,52,unemployed,married,secondary,no,1639.0,no,no,cellular,8,aug,93.0,1,-1,0,unknown,no
20014,48,services,married,secondary,no,,no,no,cellular,8,aug,80.0,1,-1,0,unknown,no
20015,31,management,married,tertiary,no,,no,no,cellular,8,aug,72.0,6,-1,0,unknown,no
20016,34,management,single,tertiary,no,2455.0,no,no,cellular,8,aug,244.0,6,-1,0,unknown,no
20017,31,management,single,tertiary,no,2.0,no,no,cellular,8,aug,848.0,1,-1,0,unknown,yes
20018,37,technician,single,secondary,no,274.0,no,no,cellular,8,aug,173.0,3,-1,0,unknown,no
20019,44,technician,married,tertiary,no,,no,no,cellular,8,aug,,3,-1,0,unknown,no
20020,34,management,married,tertiary,no,,no,no,cellular,8,aug,,4,-1,0,unknown,no
20021,54,services,married,secondary,no,196.0,no,no,cellular,8,aug,604.0,4,-1,0,unknown,no
20022,32,entrepreneur,married,primary,no,,no,no,cellular,8,aug,131.0,3,-1,0,unknown,no
20023,36,technician,divorced,secondary,no,1.0,no,no,cellular,8,aug,,3,-1,0,unknown,yes
20024,59,retired,married,secondary,no,2768.0,no,yes,cellular,8,aug,,5,-1,0,unknown,no
20025,41,management,single,secondary,no,,no,no,cellular,8,aug,899.0,2,-1,0,unknown,no
20026,34,management,single,tertiary,no,2093.0,no,no,cellular,8,aug,371.0,6,-1,0,unknown,no
20027,43,technician,married,tertiary,no,591.0,yes,no,cellular,8,aug,889.0,2,-1,0,unknown,no
20028,54,technician,married,tertiary,no,98.0,no,no,cellular,8,aug,420.0,4,-1,0,unknown,no
20029,31,technician,married,secondary,no,,yes,no,cellular,8,aug,,3,-1,0,unknown,no
20030,32,technician,married,secondary,no,,yes,yes,cellular,8,aug,79.0,3,-1,0,unknown,no
20031,46,technician,married,secondary,no,778.0,yes,no,cellular,8,aug,71.0,10,-1,0,unknown,no
20032,49,housemaid,married,tertiary,no,443.0,no,no,cellular,8,aug,27.0,6,-1,0,unknown,no
20033,43,self-employed,married,tertiary,no,,no,no,cellular,8,aug,358.0,3,-1,0,unknown,no
20034,53,management,married,tertiary,no,,no,no,cellular,8,aug,498.0,8,-1,0,unknown,no
20035,38,management,single,tertiary,no,11971.0,yes,no,cellular,8,aug,,3,-1,0,unknown,no
20036,30,management,single,tertiary,no,344.0,no,no,cellular,8,aug,179.0,3,-1,0,unknown,no
20037,36,management,single,tertiary,no,2745.0,yes,no,cellular,8,aug,,3,-1,0,unknown,no
20038,33,management,married,tertiary,no,,no,no,cellular,8,aug,,2,-1,0,unknown,no
20039,46,management,married,tertiary,no,1103.0,yes,no,cellular,8,aug,209.0,3,-1,0,unknown,no
20040,31,management,married,tertiary,no,3897.0,yes,no,cellular,8,aug,231.0,3,-1,0,unknown,no
20041,39,management,married,tertiary,no,1795.0,no,no,cellular,8,aug,922.0,7,-1,0,unknown,yes
20042,46,management,married,tertiary,no,4.0,no,no,cellular,8,aug,1206.0,4,-1,0,unknown,yes
20043,49,technician,divorced,secondary,no,229.0,no,no,cellular,8,aug,,2,-1,0,unknown,no
20044,52,services,married,primary,no,432.0,no,no,cellular,8,aug,424.0,4,-1,0,unknown,no
20045,46,housemaid,married,primary,no,269.0,no,no,cellular,8,aug,188.0,5,-1,0,unknown,no
20046,47,blue-collar,married,primary,no,254.0,no,yes,cellular,8,aug,,3,-1,0,unknown,no
20047,31,technician,single,secondary,no,2846.0,no,no,cellular,8,aug,174.0,3,-1,0,unknown,no
20048,51,blue-collar,married,primary,no,257.0,no,no,cellular,8,aug,453.0,4,-1,0,unknown,no
20049,47,housemaid,married,secondary,no,1765.0,no,no,cellular,8,aug,,3,-1,0,unknown,no
20050,46,blue-collar,married,primary,no,7982.0,no,no,cellular,8,aug,263.0,5,-1,0,unknown,no
20051,47,admin.,married,secondary,no,,no,no,cellular,8,aug,,3,-1,0,unknown,no
20052,43,management,married,tertiary,no,2759.0,yes,yes,cellular,8,aug,329.0,2,-1,0,unknown,no
20053,33,management,married,tertiary,no,862.0,yes,no,cellular,8,aug,166.0,3,-1,0,unknown,no
20054,51,technician,divorced,tertiary,no,,no,no,cellular,8,aug,334.0,5,-1,0,unknown,no
20055,57,retired,married,primary,no,243.0,no,no,cellular,8,aug,108.0,4,-1,0,unknown,no
20056,34,technician,single,tertiary,no,449.0,no,no,cellular,8,aug,765.0,3,-1,0,unknown,no
20057,31,technician,married,tertiary,no,344.0,no,no,cellular,8,aug,62.0,3,-1,0,unknown,no
20058,35,management,married,tertiary,no,1650.0,no,no,cellular,8,aug,,5,-1,0,unknown,no
20059,41,management,married,tertiary,no,2127.0,no,no,cellular,8,aug,120.0,7,-1,0,unknown,no
20060,48,blue-collar,married,primary,no,104.0,no,no,cellular,8,aug,,4,-1,0,unknown,no
20061,51,technician,married,secondary,no,1113.0,no,yes,cellular,8,aug,391.0,4,-1,0,unknown,no
20062,60,management,divorced,tertiary,no,,yes,no,cellular,8,aug,89.0,2,-1,0,unknown,no
20063,41,housemaid,married,primary,no,365.0,no,no,cellular,8,aug,,5,-1,0,unknown,no
20064,34,management,married,tertiary,no,1433.0,no,no,cellular,8,aug,170.0,3,-1,0,unknown,no
20065,61,housemaid,married,primary,no,,no,no,cellular,8,aug,,3,-1,0,unknown,no
20066,36,unknown,married,secondary,no,179.0,no,no,cellular,8,aug,14.0,8,-1,0,unknown,no
20067,37,housemaid,married,primary,no,,no,no,cellular,8,aug,148.0,4,-1,0,unknown,no
20068,30,technician,single,secondary,no,,yes,no,cellular,8,aug,,2,-1,0,unknown,no
20069,34,housemaid,married,primary,no,,no,no,cellular,8,aug,,7,-1,0,unknown,no
20070,47,blue-collar,married,primary,no,233.0,no,no,cellular,8,aug,293.0,3,-1,0,unknown,no
20071,50,management,single,tertiary,no,592.0,no,no,cellular,8,aug,445.0,4,-1,0,unknown,no
20072,46,blue-collar,married,secondary,no,438.0,no,no,cellular,8,aug,262.0,5,-1,0,unknown,no
20073,35,technician,single,tertiary,no,0.0,no,no,cellular,11,aug,176.0,3,-1,0,unknown,no
20074,31,admin.,married,tertiary,no,,no,no,cellular,11,aug,,3,-1,0,unknown,no
20075,51,blue-collar,married,primary,no,440.0,no,no,cellular,11,aug,46.0,5,-1,0,unknown,no
20076,32,housemaid,married,primary,no,727.0,no,no,cellular,11,aug,,4,-1,0,unknown,no
20077,54,technician,married,secondary,no,1349.0,no,no,telephone,11,aug,697.0,6,-1,0,unknown,no
20078,58,blue-collar,married,secondary,no,1894.0,no,no,cellular,11,aug,153.0,6,-1,0,unknown,no
20079,31,housemaid,married,primary,no,,yes,no,cellular,11,aug,57.0,7,-1,0,unknown,no
20080,32,technician,married,secondary,no,3275.0,no,no,cellular,11,aug,,4,-1,0,unknown,no
20081,44,management,divorced,tertiary,no,935.0,no,no,cellular,11,aug,70.0,5,-1,0,unknown,no
20082,46,management,divorced,tertiary,no,1297.0,no,no,cellular,11,aug,716.0,3,-1,0,unknown,yes
20083,32,management,married,tertiary,no,312.0,no,no,cellular,11,aug,,4,-1,0,unknown,no
20084,45,blue-collar,married,secondary,no,115.0,no,no,cellular,11,aug,209.0,4,-1,0,unknown,no
20085,38,management,single,secondary,no,,yes,no,cellular,11,aug,367.0,4,-1,0,unknown,no
20086,52,blue-collar,married,primary,no,2569.0,no,no,cellular,11,aug,258.0,5,-1,0,unknown,no
20087,32,technician,single,secondary,no,,no,no,cellular,11,aug,,2,-1,0,unknown,no
20088,56,services,married,secondary,no,,no,yes,cellular,11,aug,,3,-1,0,unknown,no
20089,35,management,married,tertiary,no,337.0,no,no,cellular,11,aug,177.0,5,-1,0,unknown,no
20090,54,technician,divorced,secondary,no,221.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20091,31,technician,single,secondary,no,388.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20092,45,management,married,tertiary,no,0.0,no,no,cellular,11,aug,102.0,4,-1,0,unknown,no
20093,41,housemaid,married,secondary,no,13.0,no,no,cellular,11,aug,,4,-1,0,unknown,no
20094,34,technician,married,tertiary,no,116.0,no,no,cellular,11,aug,145.0,2,-1,0,unknown,no
20095,39,management,married,tertiary,no,,no,no,cellular,11,aug,,4,-1,0,unknown,no
20096,46,technician,married,secondary,no,6086.0,no,no,cellular,11,aug,210.0,2,-1,0,unknown,no
20097,34,technician,married,secondary,no,,no,no,cellular,11,aug,,3,-1,0,unknown,no
20098,49,entrepreneur,married,secondary,no,348.0,no,no,cellular,11,aug,105.0,2,-1,0,unknown,no
20099,32,technician,married,secondary,no,212.0,yes,no,cellular,11,aug,98.0,2,-1,0,unknown,no
20100,35,management,married,tertiary,no,,no,yes,cellular,11,aug,588.0,2,-1,0,unknown,no
20101,53,management,married,tertiary,no,618.0,no,no,cellular,11,aug,73.0,2,-1,0,unknown,no
20102,36,management,single,tertiary,no,553.0,no,no,cellular,11,aug,106.0,2,-1,0,unknown,no
20103,49,blue-collar,married,primary,no,-232.0,no,yes,cellular,11,aug,,2,-1,0,unknown,no
20104,32,self-employed,married,tertiary,no,1214.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20105,39,technician,divorced,secondary,no,454.0,no,no,cellular,11,aug,73.0,2,-1,0,unknown,no
20106,46,housemaid,divorced,primary,no,41.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20107,38,management,married,tertiary,no,,no,no,cellular,11,aug,,2,-1,0,unknown,no
20108,57,management,married,tertiary,no,,no,no,cellular,11,aug,,2,-1,0,unknown,no
20109,44,technician,married,secondary,no,5163.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20110,31,technician,married,tertiary,no,1496.0,yes,no,cellular,11,aug,303.0,2,-1,0,unknown,no
20111,51,management,married,tertiary,no,385.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20112,56,management,married,tertiary,no,705.0,no,yes,cellular,11,aug,,2,-1,0,unknown,no
20113,52,admin.,married,secondary,no,347.0,no,no,cellular,11,aug,217.0,2,-1,0,unknown,no
20114,35,technician,single,tertiary,no,2277.0,no,yes,cellular,11,aug,55.0,2,-1,0,unknown,no
20115,47,management,married,tertiary,no,838.0,no,no,cellular,11,aug,,3,-1,0,unknown,no
20116,30,technician,married,secondary,no,274.0,yes,yes,cellular,11,aug,97.0,2,-1,0,unknown,no
20117,42,management,married,tertiary,no,687.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20118,38,management,married,tertiary,no,1100.0,no,yes,cellular,11,aug,347.0,2,-1,0,unknown,no
20119,48,blue-collar,married,unknown,no,617.0,yes,no,cellular,11,aug,33.0,2,-1,0,unknown,no
20120,45,unknown,married,unknown,no,,no,no,cellular,11,aug,212.0,2,-1,0,unknown,no
20121,46,management,married,tertiary,no,5108.0,no,no,cellular,11,aug,165.0,4,-1,0,unknown,no
20122,48,blue-collar,married,primary,no,476.0,no,no,cellular,11,aug,856.0,3,-1,0,unknown,yes
20123,34,management,divorced,tertiary,no,4231.0,yes,no,cellular,11,aug,382.0,2,-1,0,unknown,no
20124,31,management,married,tertiary,no,0.0,no,no,cellular,11,aug,84.0,2,-1,0,unknown,no
20125,55,management,married,tertiary,no,161.0,no,no,cellular,11,aug,226.0,2,-1,0,unknown,no
20126,34,technician,married,secondary,no,,no,no,cellular,11,aug,47.0,4,-1,0,unknown,no
20127,39,housemaid,married,primary,no,13338.0,no,no,cellular,11,aug,103.0,4,-1,0,unknown,no
20128,32,technician,single,secondary,no,321.0,yes,no,cellular,11,aug,156.0,2,-1,0,unknown,no
20129,35,technician,single,secondary,no,14.0,no,no,cellular,11,aug,113.0,2,-1,0,unknown,no
20130,53,management,married,tertiary,no,657.0,no,no,cellular,11,aug,147.0,2,-1,0,unknown,no
20131,36,management,married,tertiary,no,9.0,no,no,cellular,11,aug,,4,-1,0,unknown,yes
20132,54,retired,married,secondary,no,2950.0,no,no,cellular,11,aug,45.0,2,-1,0,unknown,no
20133,33,technician,married,tertiary,no,8408.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20134,55,technician,married,secondary,no,,no,no,cellular,11,aug,116.0,2,-1,0,unknown,no
20135,30,entrepreneur,married,tertiary,no,5.0,no,no,cellular,11,aug,126.0,2,-1,0,unknown,no
20136,30,student,single,tertiary,no,7513.0,no,no,cellular,11,aug,269.0,2,-1,0,unknown,no
20137,60,retired,married,primary,no,,no,no,cellular,11,aug,82.0,2,-1,0,unknown,no
20138,33,management,divorced,tertiary,no,348.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20139,39,technician,married,secondary,no,394.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20140,43,services,married,tertiary,no,2764.0,no,no,cellular,11,aug,270.0,2,-1,0,unknown,no
20141,39,technician,married,secondary,no,-112.0,no,yes,cellular,11,aug,,2,-1,0,unknown,no
20142,31,management,single,tertiary,no,,yes,no,cellular,11,aug,565.0,2,-1,0,unknown,no
20143,58,housemaid,divorced,primary,no,3568.0,no,no,cellular,11,aug,226.0,2,-1,0,unknown,no
20144,56,technician,married,secondary,no,944.0,no,no,cellular,11,aug,172.0,4,-1,0,unknown,no
20145,35,technician,single,secondary,no,2.0,no,no,cellular,11,aug,239.0,4,-1,0,unknown,no
20146,45,technician,married,secondary,no,1410.0,no,no,cellular,11,aug,,2,-1,0,unknown,no
20147,48,blue-collar,married,primary,no,3886.0,no,no,cellular,11,aug,297.0,2,-1,0,unknown,no
20148,56,blue-collar,married,secondary,no,,no,no,cellular,11,aug,115.0,2,-1,0,unknown,no
20149,32,management,divorced,tertiary,no,787.0,yes,no,cellular,11,aug,72.0,2,-1,0,unknown,no
20150,32,management,single,secondary,no,,no,no,cellular,11,aug,55.0,2,-1,0,unknown,no
20151,56,retired,married,secondary,no,646.0,no,no,cellular,11,aug,164.0,2,-1,0,unknown,no
20152,44,technician,married,secondary,no,1879.0,yes,no,cellular,11,aug,88.0,4,-1,0,unknown,no
20153,31,management,single,tertiary,no,98.0,no,no,cellular,11,aug,69.0,2,-1,0,unknown,no
20154,37,technician,married,secondary,no,,no,no,cellular,11,aug,123.0,4,-1,0,unknown,no
20155,46,technician,married,tertiary,no,405.0,no,no,cellular,11,aug,,3,-1,0,unknown,no
20156,45,technician,married,secondary,no,,yes,no,cellular,11,aug,243.0,4,-1,0,unknown,no
20157,30,technician,married,tertiary,no,564.0,yes,no,cellular,11,aug,166.0,2,-1,0,unknown,no
20158,27,admin.,married,tertiary,no,174.0,yes,yes,cellular,11,aug,,2,-1,0,unknown,no
20159,60,management,married,tertiary,no,371.0,no,yes,cellular,11,aug,,8,-1,0,unknown,no
20160,52,blue-collar,married,primary,no,,no,no,cellular,11,aug,179.0,4,-1,0,unknown,no
20161,36,management,single,tertiary,no,0.0,no,no,cellular,11,aug,108.0,2,-1,0,unknown,no
20162,30,technician,single,secondary,no,44.0,no,no,cellular,11,aug,187.0,2,-1,0,unknown,no
20163,39,technician,married,tertiary,no,-276.0,no,yes,cellular,11,aug,,4,-1,0,unknown,no
20164,50,blue-collar,married,primary,no,,no,no,cellular,11,aug,123.0,2,-1,0,unknown,no
20165,31,management,single,tertiary,no,69.0,no,no,cellular,11,aug,257.0,2,-1,0,unknown,no
20166,37,management,single,tertiary,no,340.0,no,no,cellular,11,aug,,4,-1,0,unknown,no
20167,40,management,divorced,tertiary,no,99.0,no,no,cellular,11,aug,275.0,2,-1,0,unknown,no
20168,33,management,married,tertiary,no,,no,no,cellular,11,aug,99.0,2,-1,0,unknown,no
20169,58,unknown,married,primary,no,15.0,no,no,cellular,11,aug,57.0,2,-1,0,unknown,no
20170,30,management,single,secondary,no,,no,no,cellular,11,aug,,5,-1,0,unknown,no
20171,34,management,married,tertiary,no,,no,no,cellular,11,aug,72.0,4,-1,0,unknown,no
